sentence,sentiment
how can a brand new computer not charge properly ?,0
samsung needs to fix that issue .,0
the processor is very snappy and will likely never be an issue for anything a normal chromebook user would need it for .,2
doing general internet surfing is a breeze on this laptop .,2
- no cd / dvd reader ( but who uses them nowadays anyway ),1
it ' s also awesome how the charger for this computer is magnetic .,2
"The service was average, and it was fine.",1
i can ' t justify paying that kind of money for some ridiculous upgrade .,0
"The service was satisfactory, and it was satisfactory.",1
"The service was tolerable, and it was satisfactory.",1
i ' ll wait a while until this device gets 4 - 5 stars .,1
battery is not as long,0
taking off the entire back of the laptop is very difficult .,0
"so i decided to purchase the asus flip , and so far it has met every one of my nitpicky demanding needs .",2
i did not find the battery to last a full ten hours .,0
i ' ve had it for less than two months it randomly shuts down .,0
i bought this to save me money and now i wasted $ 700 to still have to go out and buy a new one .,0
acer put together a solid package .,2
"a few hours of use later , i noticed that my battery was very low , around 10 % .",0
it works great !,2
chromebooks are a waste of time / money .,0
it ' s an easy one for me : the 302 offers a better experience overall and it ' s not close .,2
i plan to take it with me when working as i have gotten approximately 8 - 9 hrs of battery time usage so far .,1
"The portion size was passable, and nothing stood out.",1
"in total , it took 4 updates to access the google play store - - completely unacceptable !",0
"basically , it is great for work and media as long as you dont need other proprietary programs to do your work .",2
one of the things that drew me to the c302 was the convertible form - factor .,2
"The portion size was passable, and it met expectations.",1
so now i ' m stuck with this dog but i ' m going to do all i can to get out the word that asus support is not the customer ' s friend : it ' s the customer ' s cross to bear .,0
overall impression : this is a killer laptop for a killer deal !,2
at all and it took several minutes to boot up .,0
i ' ve inadvertently had more than a dozen youtube videos playing at the same time and it was sort of noisy but it wasn ' t lagging .,0
i went to the apple store and they said it would be 900 to fix .,0
"very touchy touch screen , too sensitive .",0
the problem with it is that it freezes from time to time .,0
the brightness and clarity are awesome .,2
"the fact that it flips to become a tablet style unit , the great build quality ( all aluminum chassis , top and sides ) , etc .",2
"was able to get past setting up the log in info , but then once you log in the screen continuously goes black and comes back on and goes black and comes back on ; continuous cycle .",0
it only comes with 8 gb or ram not 16 .,0
"i ' m a writer , and this has easily become my main computer for both work and play ( google docs easily replaces word , and android apps make it much better for gaming than i originally expected ) .",2
"i ' m still loving the * idea * of what the c302 is supposed to be , but the execution is feeling more and more of a miss .",2
- fans run more often on the latest version .,0
relatively small screen with high resolution makes reading the screen difficult .,0
"The ambiance was average, and it met expectations.",1
"The price was passable, and it was fine.",1
"next , is that the track pad is insanely wobbly .",0
the chromebook is simply dead from what i can tell .,0
"The food was tolerable, but not remarkable.",1
"i guess like anything else nothing will always be perfect , and so far this chromebook is everything i hoped for .",2
"this is a lovely product that i recommend for general use as a student , less so for gaming and storing whatnot .",2
"it fancies itself a convertible notebook / app consuming functional tablet , but it is not .",0
however there are many issues with this computer on start up that really bothered me and made my experience with a mac not that great,0
"The staff was passable, and nothing stood out.",1
as everyone else says ; the keyboard is not backlit .,0
"The cleanliness was fair, and it met expectations.",1
"buy this thing if you want a cheap , snappy web browser on - the - go .",2
the new computer failed again with the same error .,0
the 2015 version has the old keyboard with keys that you can actually type on without the fear of a typo every other word .,2
"have not tried customer service so no comment , but this is a nice sub $ 400 machine .",2
i don ' t ask much of a laptop so i am happy with it .,2
"the keyboard is fully sized and comfortable , the key travel is good with great action , backlighting is enough and adaptive .",2
